high_season,min_diff,delay_15,period_day,TIPOVUELO
0,7,0,night,N
0,-1,0,night,N
0,-2,0,night,N
0,0,0,night,N
0,-1,0,night,N
0,2,0,night,N
0,2,0,night,N
0,10,0,night,N
0,0,0,night,N
0,-2,0,night,N
0,4,0,night,N
0,2,0,night,N
0,2,0,night,N
0,6,0,night,N
0,-1,0,night,N
0,11,0,night,N
0,3,0,night,N
0,1,0,night,N
0,3,0,night,N
1,1,0,morning,N
1,-1,0,morning,N
0,3,0,morning,N
0,1,0,morning,N
0,-2,0,morning,N
0,4,0,morning,N
0,-7,0,morning,N
0,6,0,morning,N
0,1,0,morning,N
0,5,0,morning,N
0,0,0,morning,N
0,2,0,morning,N
0,-1,0,morning,N
0,2,0,morning,N
0,5,0,morning,N
0,2,0,morning,N
0,-2,0,morning,N
0,-1,0,morning,N
0,2,0,afternoon,N
0,4,0,morning,N
0,5,0,afternoon,N
0,-1,0,morning,N
0,-1,0,afternoon,N
0,0,0,morning,N
0,14,0,afternoon,N
0,-1,0,afternoon,N
1,31,1,night,N
0,4,0,night,N
0,-1,0,night,N
0,3,0,night,N
0,24,1,night,N
0,-1,0,night,N
0,6,0,night,N
0,0,0,night,N
0,-1,0,night,N
0,-2,0,night,N
0,8,0,night,N
0,7,0,morning,I
0,6,0,morning,I
0,0,0,morning,I
0,3,0,morning,I
0,5,0,morning,I
0,-4,0,morning,I
0,2,0,afternoon,I
0,4,0,afternoon,I
0,4,0,afternoon,I
0,11,0,afternoon,I
0,14,0,afternoon,I
0,3,0,morning,I
0,2,0,morning,I
0,5,0,morning,I
0,-2,0,morning,I
0,10,0,morning,I
0,15,0,morning,I
0,4,0,morning,I
0,3,0,afternoon,I
0,0,0,afternoon,I
0,8,0,afternoon,I
0,-5,0,afternoon,I
0,1,0,afternoon,I
0,16,1,afternoon,I
0,26,1,morning,I
0,8,0,morning,I
0,3,0,morning,I
0,1,0,morning,I
0,-1,0,morning,I
0,-1,0,morning,I
1,2,0,night,I
1,6,0,night,I
1,14,0,night,I
0,5,0,night,I
0,17,1,night,I
0,5,0,night,I
0,5,0,night,I
0,10,0,night,I
0,5,0,night,I
0,8,0,night,I
0,-3,0,night,I
0,7,0,night,I
0,14,0,night,I
0,20,1,night,I
0,7,0,night,I
0,2,0,night,I
0,3,0,night,I
0,5,0,night,I
0,20,1,night,I
0,9,0,night,I
0,5,0,night,I
0,0,0,night,I
0,46,1,night,I
0,-1,0,night,I
0,5,0,night,I
0,6,0,night,I
1,14,0,morning,I
1,27,1,morning,I
1,4,0,morning,I
0,6,0,morning,I
0,-4,0,morning,I
0,2,0,morning,I
0,-2,0,morning,I
0,8,0,morning,I
0,14,0,morning,I
0,17,1,morning,I
0,10,0,morning,I
0,31,1,morning,I
0,18,1,morning,I
0,26,1,morning,I
0,18,1,morning,I
0,-1,0,morning,I
0,36,1,morning,I
0,23,1,morning,I
0,7,0,morning,I
0,10,0,morning,I
0,13,0,morning,I
0,7,0,morning,I
0,15,0,morning,I
0,50,1,morning,I
0,17,1,morning,I
0,5,0,morning,I
0,13,0,morning,I
0,23,1,morning,I
0,-1,0,morning,I
0,0,0,morning,I
0,7,0,morning,I
1,21,1,afternoon,I
1,18,1,afternoon,I
1,7,0,afternoon,I
0,10,0,afternoon,I
0,5,0,afternoon,I
0,13,0,afternoon,I
0,16,1,afternoon,I
0,5,0,afternoon,I
0,0,0,afternoon,I
0,42,1,afternoon,I
0,2,0,afternoon,I
0,4,0,afternoon,I
0,7,0,afternoon,I
0,2,0,afternoon,I
0,2,0,afternoon,I
0,1,0,afternoon,I
0,0,0,afternoon,I
0,4,0,afternoon,I
0,10,0,afternoon,I
0,5,0,afternoon,I
0,-2,0,afternoon,I
0,14,0,afternoon,I
0,18,1,afternoon,I
0,2,0,afternoon,I
0,2,0,afternoon,I
0,10,0,afternoon,I
0,2,0,afternoon,I
0,-3,0,afternoon,I
0,-5,0,afternoon,I
1,15,0,afternoon,I
1,15,0,afternoon,I
1,29,1,afternoon,I
0,3,0,afternoon,I
0,11,0,afternoon,I
0,3,0,afternoon,I
0,10,0,afternoon,I
0,-6,0,afternoon,I
0,-5,0,afternoon,I
0,-4,0,afternoon,I
0,5,0,afternoon,I
0,25,1,afternoon,I
0,0,0,afternoon,I
0,2,0,afternoon,I
0,-1,0,afternoon,I
0,-1,0,afternoon,I
0,3,0,afternoon,I
0,3,0,afternoon,I
0,10,0,afternoon,I
0,3,0,afternoon,I
0,29,1,afternoon,I
0,-1,0,afternoon,I
0,13,0,afternoon,I
0,-6,0,afternoon,I
0,-1,0,afternoon,I
0,-1,0,afternoon,I
0,-4,0,afternoon,I
0,-2,0,afternoon,I
0,12,0,afternoon,I
0,9,0,afternoon,I
0,2,0,afternoon,I
1,20,1,morning,I
1,6,0,morning,I
1,18,1,morning,I
0,5,0,morning,I
0,8,0,morning,I
0,6,0,morning,I
0,1,0,morning,I
0,7,0,morning,I
0,11,0,morning,I
0,8,0,morning,I
0,7,0,morning,I
0,13,0,morning,I
0,4,0,morning,I
0,34,1,morning,I
0,15,0,morning,I
0,7,0,morning,I
0,5,0,morning,I
0,62,1,morning,I
0,-2,0,morning,I
0,1,0,morning,I
0,7,0,morning,I
0,38,1,morning,I
0,7,0,morning,I
0,18,1,morning,I
0,4,0,morning,I
0,5,0,morning,I
0,16,1,morning,I
0,15,0,morning,I
0,11,0,morning,I
0,9,0,morning,I
0,13,0,morning,I
1,3,0,morning,I
1,6,0,morning,I
1,13,0,morning,I
0,6,0,morning,I
0,9,0,morning,I
0,4,0,morning,I
0,2,0,morning,I
0,16,1,morning,I
0,15,0,morning,I
0,11,0,morning,I
0,10,0,morning,I
0,29,1,morning,I
0,4,0,morning,I
0,20,1,morning,I
0,37,1,morning,I
0,-1,0,morning,I
0,59,1,morning,I
0,6,0,morning,I
0,8,0,morning,I
0,5,0,morning,I
0,1,0,morning,I
0,-3,0,morning,I
0,11,0,morning,I
0,24,1,morning,I
0,16,1,morning,I
0,139,1,morning,I
0,28,1,morning,I
0,13,0,morning,I
0,5,0,morning,I
0,14,0,morning,I
0,7,0,morning,I
1,10,0,afternoon,I
1,6,0,afternoon,I
1,10,0,afternoon,I
0,7,0,afternoon,I
0,10,0,afternoon,I
0,33,1,afternoon,I
0,7,0,afternoon,I
0,28,1,afternoon,I
0,26,1,afternoon,I
0,12,0,afternoon,I
0,7,0,afternoon,I
0,51,1,afternoon,I
0,7,0,afternoon,I
0,4,0,afternoon,I
0,2,0,afternoon,I
0,11,0,afternoon,I
0,10,0,afternoon,I
0,7,0,afternoon,I
0,19,1,afternoon,I
0,2,0,afternoon,I
0,8,0,afternoon,I
0,20,1,afternoon,I
0,5,0,afternoon,I
0,10,0,afternoon,I
0,2,0,afternoon,I
0,11,0,afternoon,I
0,11,0,afternoon,I
0,0,0,afternoon,I
0,6,0,afternoon,I
0,11,0,afternoon,I
0,22,1,afternoon,I
1,16,1,night,I
1,49,1,night,I
1,23,1,night,I
0,30,1,night,I
0,12,0,night,I
0,2,0,night,I
0,3,0,night,I
0,13,0,night,I
0,22,1,night,I
0,12,0,night,I
0,17,1,night,I
0,16,1,night,I
0,3,0,night,I
0,11,0,night,I
0,17,1,night,I
0,20,1,night,I
0,19,1,night,I
0,38,1,night,I
0,25,1,night,I
0,11,0,night,I
0,12,0,night,I
0,18,1,night,I
0,24,1,night,I
0,23,1,night,I
0,27,1,night,I
0,2,0,night,I
0,0,0,night,I
0,12,0,night,I
0,4,0,afternoon,I
0,8,0,afternoon,I
0,16,1,afternoon,I
0,6,0,afternoon,I
0,7,0,afternoon,I
0,0,0,morning,I
0,19,1,morning,I
0,56,1,morning,I
0,17,1,morning,I
0,14,0,morning,I
0,8,0,morning,I
1,4,0,night,I
1,21,1,night,I
1,100,1,night,I
0,7,0,night,I
0,18,1,night,I
0,1,0,night,I
0,11,0,night,I
0,2,0,night,I
0,-1,0,night,I
0,-2,0,night,I
0,25,1,night,I
0,48,1,night,I
0,5,0,night,I
0,8,0,night,I
0,7,0,night,I
0,7,0,night,I
0,9,0,night,I
0,0,0,night,I
0,3,0,night,I
0,-2,0,night,I
0,1,0,night,I
0,8,0,night,I
0,-3,0,night,I
0,140,1,night,I
0,12,0,night,I
0,14,0,night,I
0,0,0,night,I
0,12,0,night,I
1,30,1,night,I
1,30,1,night,I
1,14,0,night,I
0,12,0,night,I
0,48,1,night,I
0,30,1,night,I
0,0,0,night,I
0,6,0,night,I
0,37,1,night,I
0,-1,0,night,I
0,10,0,night,I
0,5,0,night,I
0,45,1,night,I
0,4,0,night,I
0,9,0,night,I
0,5,0,night,I
0,-1,0,night,I
0,21,1,night,I
0,2,0,night,I
0,74,1,night,I
0,1,0,night,I
0,7,0,night,I
0,25,1,night,I
1,-2,0,night,I
1,-6,0,night,I
1,2,0,night,I
1,6,0,night,I
0,4,0,night,I
0,-3,0,night,I
0,-1,0,night,I
0,-1,0,night,I
0,-1,0,night,I
0,-2,0,night,I
0,-7,0,night,I
0,1,0,night,I
0,15,0,night,I
0,4,0,night,I
0,-3,0,night,I
0,2,0,night,I
0,5,0,night,I
0,-5,0,night,I
0,66,1,night,I
0,0,0,night,I
0,1,0,night,I
0,2,0,night,I
0,-1,0,night,I
0,22,1,night,I
0,1,0,night,I
0,-6,0,night,I
0,-9,0,night,I
0,0,0,night,I
0,1,0,night,I
0,0,0,night,I
0,-4,0,night,I
1,3,0,night,I
1,2,0,night,I
1,7,0,night,I
0,18,1,night,I
0,18,1,night,I
0,4,0,night,I
0,-3,0,night,I
0,1,0,night,I
0,9,0,night,I
0,-4,0,night,I
0,37,1,night,I
0,7,0,night,I
0,135,1,night,I
0,-2,0,night,I
0,1,0,night,I
0,-4,0,night,I
0,-6,0,night,I
0,-1,0,night,I
0,0,0,night,I
0,-4,0,night,I
0,-2,0,night,I
0,-6,0,night,I
0,9,0,night,I
0,4,0,night,I
0,6,0,night,I
0,-1,0,night,I
0,6,0,night,I
0,14,0,night,I
0,4,0,night,I
0,12,0,night,I
1,-2,0,night,I
0,7,0,night,I
0,-4,0,night,I
0,5,0,night,I
0,-3,0,night,I
0,21,1,night,I
0,13,0,night,I
1,-5,0,night,I
0,0,0,night,I
0,1,0,night,I
0,58,1,night,I
1,-3,0,night,I
1,6,0,night,I
1,79,1,night,I
0,-2,0,night,I
0,9,0,night,I
0,-1,0,night,I
0,-2,0,night,I
0,-6,0,night,I
0,6,0,night,I
0,7,0,night,I
0,10,0,night,I
0,-2,0,night,I
0,-6,0,night,I
0,-1,0,night,I
0,-5,0,night,I
0,3,0,night,I
0,50,1,night,I
0,7,0,night,I
0,24,1,night,I
0,-6,0,night,I
0,14,0,night,I
0,-2,0,night,I
0,0,0,night,I
0,-3,0,night,I
0,0,0,night,I
0,87,1,night,I
0,19,1,night,I
0,2,0,night,I
0,-1,0,night,I
0,-1,0,night,I
0,-6,0,night,I
1,16,1,morning,I
1,6,0,morning,I
0,5,0,morning,I
0,-1,0,morning,I
0,0,0,morning,I
0,-4,0,morning,I
0,-1,0,morning,I
0,-4,0,morning,I
0,-7,0,morning,I
0,-6,0,morning,I
0,0,0,morning,I
0,13,0,morning,I
0,-2,0,morning,I
0,1,0,morning,I
1,1,0,afternoon,I
0,11,0,afternoon,I
0,2,0,afternoon,I
0,5,0,afternoon,I
0,-7,0,afternoon,I
0,-2,0,afternoon,I
0,0,0,afternoon,I
0,12,0,afternoon,I
0,-1,0,afternoon,I
0,3,0,afternoon,I
0,-1,0,afternoon,I
0,7,0,afternoon,I
0,4,0,afternoon,I
0,-8,0,afternoon,I
0,30,1,afternoon,I
0,5,0,afternoon,I
0,9,0,morning,I
0,0,0,morning,I
0,6,0,morning,I
0,11,0,morning,I
0,7,0,morning,I
0,13,0,morning,I
0,0,0,morning,I
0,2,0,morning,I
1,-1,0,morning,I
1,8,0,morning,I
1,11,0,morning,I
0,16,1,morning,I
0,5,0,morning,I
0,-5,0,morning,I
0,-10,0,morning,I
0,-8,0,morning,I
0,4,0,morning,I
0,7,0,morning,I
0,-1,0,morning,I
0,0,0,morning,I
0,9,0,morning,I
0,4,0,morning,I
0,-6,0,morning,I
0,7,0,morning,I
0,-1,0,morning,I
0,3,0,morning,I
0,-2,0,morning,I
0,5,0,morning,I
0,5,0,morning,I
0,13,0,morning,I
0,16,1,morning,I
0,-4,0,morning,I
0,1,0,morning,I
0,-3,0,morning,I
0,3,0,morning,I
0,18,1,morning,I
0,110,1,morning,I
0,-5,0,morning,I
1,17,1,night,I
0,23,1,night,I
0,7,0,night,I
0,12,0,night,I
0,1,0,night,I
0,16,1,night,I
0,-1,0,night,I
0,-2,0,night,I
0,2,0,night,I
0,4,0,night,I
0,10,0,night,I
0,14,0,night,I
0,-3,0,night,I
1,10,0,night,I
1,-3,0,night,I
1,3,0,night,I
0,0,0,night,I
0,9,0,night,I
0,0,0,night,I
0,-1,0,night,I
0,7,0,night,I
0,14,0,night,I
0,-5,0,night,I
0,13,0,night,I
0,8,0,night,I
0,4,0,night,I
0,-5,0,night,I
0,-1,0,night,I
0,3,0,night,I
0,-4,0,night,I
0,-3,0,night,I
0,15,0,night,I
0,-3,0,night,I
0,-2,0,night,I
0,-3,0,night,I
0,2,0,night,I
0,-1,0,night,I
0,-9,0,night,I
0,-6,0,night,I
0,-3,0,night,I
0,-4,0,night,I
0,-4,0,night,I
0,0,0,night,I
1,-2,0,afternoon,I
1,10,0,afternoon,I
0,8,0,afternoon,I
0,-3,0,afternoon,I
0,1,0,afternoon,I
0,4,0,afternoon,I
0,-1,0,afternoon,I
0,4,0,afternoon,I
0,-3,0,afternoon,I
0,-13,0,afternoon,I
0,7,0,morning,I
0,-2,0,afternoon,I
0,33,1,afternoon,I
0,47,1,morning,I
0,3,0,afternoon,I
0,-1,0,afternoon,I
0,6,0,afternoon,I
0,-4,0,afternoon,I
0,0,0,afternoon,I
0,-14,0,afternoon,I
0,0,0,afternoon,I
0,0,0,afternoon,I
0,0,0,afternoon,I
0,-3,0,afternoon,I
0,4,0,afternoon,I
0,7,0,afternoon,I
0,7,0,afternoon,I
0,-3,0,afternoon,I
0,0,0,afternoon,I
0,1,0,afternoon,I
1,12,0,night,I
1,7,0,night,I
1,3,0,night,I
0,5,0,night,I
0,2,0,night,I
0,4,0,night,I
0,10,0,night,I
0,1,0,night,I
0,0,0,night,I
0,19,1,night,I
0,11,0,night,I
0,14,0,night,I
0,-3,0,night,I
0,5,0,night,I
0,6,0,night,I
0,7,0,night,I
0,12,0,night,I
0,-2,0,night,I
0,30,1,night,I
0,5,0,night,I
0,-5,0,night,I
0,10,0,night,I
0,4,0,night,I
0,10,0,night,I
0,2,0,night,I
0,3,0,night,I
0,-13,0,night,I
0,-4,0,night,I
0,2,0,night,I
0,1,0,night,I
0,6,0,night,I
1,-5,0,night,I
1,5,0,night,I
1,9,0,night,I
0,3,0,night,I
0,3,0,night,I
0,9,0,night,I
0,25,1,night,I
0,-2,0,night,I
0,11,0,night,I
0,-1,0,night,I
0,3,0,night,I
0,1,0,night,I
0,-2,0,night,I
0,14,0,night,I
0,1,0,night,I
0,12,0,night,I
0,1,0,night,I
0,1,0,night,I
0,26,1,night,I
0,0,0,night,I
0,6,0,night,I
0,-6,0,night,I
0,21,1,night,I
0,14,0,night,I
0,3,0,night,I
1,15,0,afternoon,I
1,2,0,afternoon,I
1,11,0,afternoon,I
0,2,0,afternoon,I
0,13,0,afternoon,I
0,6,0,afternoon,I
0,4,0,afternoon,I
0,76,1,afternoon,I
0,-2,0,afternoon,I
0,-1,0,afternoon,I
0,-1,0,afternoon,I
0,-10,0,afternoon,I
0,16,1,afternoon,I
0,3,0,afternoon,I
0,4,0,afternoon,I
0,3,0,afternoon,I
0,17,1,afternoon,I
0,-3,0,afternoon,I
0,11,0,afternoon,I
0,-1,0,afternoon,I
0,6,0,afternoon,I
0,17,1,afternoon,I
0,23,1,afternoon,I
0,0,0,afternoon,I
0,8,0,afternoon,I
0,9,0,afternoon,I
0,-8,0,afternoon,I
0,1,0,afternoon,I
0,-4,0,afternoon,I
0,10,0,afternoon,I
0,11,0,afternoon,I
1,7,0,morning,I
1,8,0,morning,I
0,5,0,morning,I
0,-1,0,morning,I
0,-1,0,morning,I
0,-3,0,morning,I
0,3,0,morning,I
0,-2,0,morning,I
0,0,0,morning,I
0,30,1,afternoon,I
0,1,0,morning,I
0,0,0,morning,I
0,0,0,afternoon,I
0,-1,0,morning,I
0,0,0,morning,I
0,-1,0,morning,I
0,2,0,morning,I
0,0,0,morning,I
0,-4,0,morning,I
0,-4,0,morning,I
0,-3,0,night,I
0,-1,0,night,I
0,-1,0,night,I
0,13,0,night,I
0,3,0,night,I
0,-7,0,night,I
0,1,0,morning,I
0,3,0,morning,I
0,0,0,morning,I
0,-11,0,morning,I
0,-1,0,morning,I
0,-6,0,morning,I
0,56,1,night,I
0,26,1,night,I
1,17,1,night,I
1,3,0,night,I
1,105,1,night,I
0,2,0,night,I
0,-1,0,night,I
0,-4,0,night,I
0,1,0,night,I
0,5,0,night,I
0,1,0,night,I
0,-2,0,night,I
0,10,0,night,I
0,1,0,night,I
0,-2,0,night,I
0,-1,0,night,I
0,-6,0,night,I
0,-5,0,night,I
0,-5,0,night,I
0,5,0,night,I
0,2,0,night,I
0,1,0,night,I
0,32,1,night,I
0,7,0,night,I
0,34,1,night,I
0,-5,0,afternoon,I
0,1,0,night,I
0,62,1,night,I
0,99,1,night,I
0,2,0,night,I
1,4,0,night,I
0,0,0,night,I
0,1,0,night,I
0,-5,0,night,I
0,15,0,night,I
0,0,0,night,I
0,8,0,night,I
0,2,0,afternoon,I
1,-2,0,morning,I
1,-2,0,morning,I
1,27,1,morning,I
0,9,0,morning,I
0,1,0,morning,I
0,49,1,morning,I
0,0,0,morning,I
0,1,0,morning,I
0,-2,0,morning,I
0,3,0,morning,I
0,9,0,morning,I
0,21,1,morning,I
0,4,0,morning,I
0,-1,0,morning,I
0,9,0,morning,I
0,17,1,morning,I
0,-3,0,morning,I
0,8,0,morning,I
0,0,0,morning,I
0,-1,0,morning,I
0,-3,0,morning,I
0,-2,0,morning,I
0,3,0,morning,I
0,-1,0,morning,I
0,15,0,morning,I
0,2,0,morning,I
0,15,0,morning,I
0,1,0,morning,I
0,-3,0,morning,I
0,-5,0,morning,I
0,7,0,morning,I
1,14,0,afternoon,I
1,15,0,afternoon,I
1,7,0,afternoon,I
0,3,0,afternoon,I
0,20,1,afternoon,I
0,10,0,afternoon,I
0,2,0,afternoon,I
0,4,0,afternoon,I
0,1,0,afternoon,I
0,34,1,afternoon,I
0,0,0,afternoon,I
0,10,0,afternoon,I
0,-1,0,afternoon,I
0,9,0,afternoon,I
0,-5,0,afternoon,I
0,6,0,afternoon,I
0,23,1,afternoon,I
0,4,0,afternoon,I
0,6,0,afternoon,I
0,15,0,afternoon,I
0,20,1,afternoon,I
0,1,0,afternoon,I
0,11,0,afternoon,I
0,12,0,afternoon,I
0,3,0,afternoon,I
0,11,0,afternoon,I
0,10,0,afternoon,I
0,9,0,afternoon,I
0,4,0,afternoon,I
0,11,0,afternoon,I
0,103,1,afternoon,I
1,2,0,morning,I
1,12,0,morning,I
1,-4,0,morning,I
0,0,0,morning,I
0,6,0,morning,I
0,2,0,morning,I
0,1,0,morning,I
0,2,0,morning,I
0,8,0,morning,I
0,0,0,morning,I
0,3,0,morning,I
0,19,1,morning,I
0,14,0,morning,I
0,3,0,morning,I
0,6,0,morning,I
0,0,0,morning,I
0,-4,0,morning,I
0,14,0,morning,I
0,-1,0,morning,I
0,15,0,morning,I
0,1,0,morning,I
0,-1,0,morning,I
0,5,0,morning,I
0,3,0,morning,I
0,7,0,morning,I
0,13,0,afternoon,I
0,21,1,afternoon,I
1,16,1,morning,I
1,6,0,morning,I
1,43,1,morning,I
0,-6,0,night,I
1,3,0,afternoon,I
1,0,0,afternoon,I
0,-1,0,afternoon,I
0,20,1,afternoon,I
0,37,1,afternoon,I
0,9,0,afternoon,I
0,-5,0,afternoon,I
0,0,0,afternoon,I
0,-10,0,afternoon,I
0,-11,0,morning,I
1,1,0,night,I
1,6,0,night,I
1,14,0,night,I
0,11,0,night,I
0,37,1,night,I
0,8,0,night,I
0,-1,0,night,I
0,18,1,night,I
0,2,0,night,I
0,-2,0,night,I
0,-5,0,night,I
0,28,1,night,I
0,5,0,night,I
0,-6,0,night,I
0,-3,0,night,I
0,-4,0,night,I
0,144,1,night,I
0,-3,0,night,I
0,16,1,night,I
0,9,0,night,I
0,2,0,night,I
0,-2,0,night,I
0,28,1,night,I
0,38,1,night,I
0,1,0,night,I
0,28,1,night,I
0,0,0,night,I
0,-9,0,night,I
0,4,0,night,I
0,40,1,night,I
0,-2,0,night,I
0,-1,0,afternoon,N
0,4,0,afternoon,N
0,15,0,afternoon,N
1,8,0,morning,N
1,16,1,morning,N
1,13,0,morning,N
0,8,0,morning,N
0,5,0,morning,N
0,2,0,morning,N
0,-4,0,morning,N
0,-1,0,morning,N
0,6,0,morning,N
0,11,0,morning,N
0,15,0,morning,N
0,0,0,morning,N
0,-3,0,morning,N
0,-8,0,morning,N
0,0,0,morning,N
0,14,0,morning,N
0,2,0,morning,N
0,3,0,morning,N
0,7,0,morning,N
0,8,0,morning,N
0,-2,0,morning,N
0,4,0,morning,N
0,135,1,morning,N
0,17,1,morning,N
0,6,0,morning,N
0,3,0,morning,N
0,6,0,morning,N
1,13,0,morning,N
0,5,0,morning,N
0,2,0,morning,N
0,6,0,morning,N
0,14,0,morning,N
0,-2,0,morning,I
0,9,0,morning,I
0,5,0,afternoon,N
0,2,0,afternoon,N
0,-3,0,morning,I
0,0,0,morning,I
0,0,0,morning,I
1,4,0,morning,I
1,-2,0,morning,I
1,2,0,morning,I
0,0,0,morning,I
0,10,0,morning,I
0,1,0,morning,I
0,2,0,morning,I
0,4,0,morning,I
0,-1,0,morning,I
0,4,0,morning,I
0,5,0,morning,I
0,8,0,morning,I
0,59,1,morning,I
0,3,0,morning,I
0,-2,0,morning,I
0,11,0,morning,I
0,8,0,morning,I
0,1,0,morning,I
0,-3,0,morning,I
0,13,0,morning,I
0,12,0,morning,I
0,-3,0,morning,I
0,9,0,morning,I
0,0,0,morning,I
0,-2,0,morning,I
1,13,0,night,I
1,7,0,night,I
1,0,0,night,I
0,10,0,night,I
0,2,0,night,I
0,-2,0,night,I
0,6,0,night,I
0,17,1,night,I
0,4,0,night,I
0,5,0,night,I
0,4,0,night,I
0,12,0,night,I
0,12,0,night,I
0,-6,0,night,I
0,0,0,night,I
0,15,0,night,I
0,2,0,night,I
0,-9,0,night,I
0,5,0,night,I
0,1,0,night,I
0,-3,0,night,I
0,3,0,night,I
0,5,0,night,I
0,-4,0,night,I
0,-8,0,night,I
1,14,0,afternoon,I
1,9,0,afternoon,I
0,21,1,afternoon,I
0,-4,0,afternoon,I
0,2,0,afternoon,I
0,5,0,afternoon,I
0,2,0,afternoon,I
0,11,0,afternoon,I
1,39,1,morning,I
1,0,0,morning,I
1,16,1,morning,I
0,4,0,morning,I
0,0,0,morning,I
0,2,0,morning,I
0,19,1,morning,I
0,3,0,morning,I
0,5,0,morning,I
0,0,0,morning,I
0,2,0,morning,I
0,58,1,morning,I
0,12,0,morning,I
0,14,0,morning,I
0,51,1,morning,I
0,11,0,morning,I
0,2,0,morning,I
0,-3,0,morning,I
0,7,0,morning,I
0,-4,0,morning,I
0,11,0,morning,I
0,22,1,morning,I
0,11,0,morning,I
0,12,0,morning,I
0,1,0,morning,I
1,7,0,afternoon,I
1,3,0,afternoon,I
1,10,0,afternoon,I
0,7,0,afternoon,I
0,0,0,afternoon,I
0,5,0,afternoon,I
0,11,0,afternoon,I
0,0,0,afternoon,I
0,23,1,afternoon,I
0,7,0,afternoon,I
0,-2,0,afternoon,I
0,20,1,afternoon,I
0,8,0,afternoon,I
0,1,0,afternoon,I
0,2,0,afternoon,I
0,-1,0,afternoon,I
0,8,0,afternoon,I
0,-1,0,afternoon,I
0,3,0,afternoon,I
0,5,0,afternoon,I
0,8,0,afternoon,I
0,7,0,afternoon,I
0,-7,0,afternoon,I
0,2,0,afternoon,I
0,-1,0,afternoon,I
1,12,0,morning,I
1,18,1,morning,I
1,7,0,morning,I
0,145,1,morning,I
0,7,0,morning,I
0,11,0,morning,I
0,1,0,morning,I
0,6,0,morning,I
0,9,0,morning,I
0,13,0,morning,I
0,4,0,morning,I
0,3,0,morning,I
0,6,0,morning,I
0,4,0,morning,I
0,11,0,morning,I
0,2,0,morning,I
0,9,0,morning,I
0,-1,0,morning,I
0,7,0,morning,I
0,14,0,morning,I
0,-4,0,morning,I
0,2,0,morning,I
0,1,0,morning,I
0,1,0,morning,I
0,4,0,morning,I
1,11,0,afternoon,I
1,33,1,afternoon,I
0,-1,0,afternoon,I
0,0,0,afternoon,I
0,13,0,afternoon,I
0,15,0,afternoon,I
0,21,1,afternoon,I
0,8,0,afternoon,I
0,3,0,afternoon,I
0,9,0,afternoon,I
0,11,0,afternoon,I
0,7,0,afternoon,I
0,8,0,afternoon,I
0,7,0,afternoon,I
0,5,0,afternoon,I
0,35,1,afternoon,I
0,5,0,afternoon,I
0,4,0,afternoon,I
1,22,1,morning,I
0,13,0,morning,I
0,1,0,morning,I
0,14,0,morning,I
0,2,0,morning,I
0,0,0,morning,I
0,1,0,morning,I
0,11,0,morning,I
0,0,0,morning,I
0,15,0,morning,I
0,42,1,morning,I
0,8,0,morning,I
0,-10,0,morning,I
0,13,0,morning,I
0,16,1,morning,I
0,15,0,morning,I
0,6,0,morning,I
1,11,0,morning,I
0,24,1,morning,I
0,4,0,morning,I
0,0,0,morning,I
0,13,0,afternoon,N
0,13,0,afternoon,N
0,7,0,afternoon,N
0,6,0,afternoon,N
1,8,0,afternoon,N
0,7,0,afternoon,N
0,0,0,afternoon,N
0,5,0,afternoon,N
0,19,1,afternoon,N
0,-2,0,afternoon,N
0,2,0,afternoon,N
1,-2,0,morning,I
1,16,1,morning,I
0,-2,0,morning,I
0,5,0,morning,I
0,-1,0,morning,I
0,6,0,morning,I
0,13,0,morning,I
0,-5,0,morning,I
0,2,0,morning,I
0,-3,0,morning,I
0,6,0,morning,I
0,-1,0,morning,I
0,3,0,morning,I
0,2,0,morning,N
0,-1,0,morning,N
0,2,0,morning,N
0,-3,0,morning,N
0,-2,0,night,N
0,2,0,night,N
0,105,1,morning,I
1,-3,0,night,N
0,9,0,night,N
0,-2,0,night,N
0,29,1,night,N
1,-4,0,night,N
0,8,0,night,N
0,35,1,night,N
1,15,0,morning,N
1,6,0,morning,N
0,-4,0,morning,N
1,0,0,afternoon,I
1,-1,0,afternoon,I
1,21,1,afternoon,I
0,-8,0,afternoon,I
0,-2,0,afternoon,I
0,4,0,afternoon,I
0,-3,0,afternoon,I
0,48,1,afternoon,I
0,16,1,afternoon,I
0,3,0,afternoon,I
0,6,0,afternoon,I
0,75,1,afternoon,I
0,-4,0,afternoon,I
0,-7,0,afternoon,I
0,-3,0,afternoon,I
0,76,1,afternoon,I
0,11,0,afternoon,I
0,-2,0,afternoon,I
0,-5,0,afternoon,I
0,40,1,afternoon,I
0,1,0,afternoon,I
0,11,0,afternoon,I
0,9,0,afternoon,I
0,13,0,afternoon,I
0,9,0,afternoon,I
0,-7,0,afternoon,I
0,0,0,afternoon,I
0,-14,0,afternoon,I
0,6,0,afternoon,I
0,3,0,afternoon,I
0,0,0,morning,I
0,3,0,morning,I
0,0,0,morning,I
0,109,1,morning,I
0,-9,0,morning,I
0,1,0,morning,I
0,-5,0,night,I
0,0,0,night,I
0,-5,0,morning,I
0,25,1,morning,I
0,1,0,morning,I
0,-1,0,morning,I
0,59,1,morning,I
0,3,0,morning,I
0,0,0,morning,I
0,23,1,morning,I
0,1,0,night,I
0,-6,0,night,I
0,2,0,night,I
